question,answer
"What command erases a program currently in memory in C64 Basic?","The NEW NONE command is used to erase a program currently in memory in C64 Basic."
"What statement is used in conjunction with the FOR statement in C64 Basic and serves as a counter that is incremented by 1 and tested for the end-value to check if it's time to stop the loop?","The NEXT N(SHIFTED E) statement is used in conjunction with the FOR statement in C64 Basic and serves as a counter that is incremented by 1 and tested for the end-value to check if it's time to stop the loop."
"What logical operator can be used to compare a set of values or variables for a negative result in C64 Basic?","The NOT N(SHIFTED O) is a logical operator that can be used to compare a set of values or variables for a negative result in C64 Basic."
"What statement is used with the goto and gosub statements and depending on the value of a set of variables in a program, the ON statement will jump to any one of several predefined line numbers within the program in C64 Basic?","The ON NONE statement is used with the goto and gosub statements and depending on the value of a set of variables in a program, the ON statement will jump to any one of several predefined line numbers within the program in C64 Basic."
"What command opens a channel to a device or file in C64 Basic?","The OPEN O(SHIFTED P) command opens a channel to a device or file in C64 Basic."
"What logical operator can compare a set of values for a true or false result in C64 Basic?","The OR NONE is a logical operator that can compare a set of values for a true or false result in C64 Basic."
"What command reads and returns the contents of a specified memory location in C64 Basic?","The PEEK P(SHIFTED E) command reads and returns the contents of a specified memory location in C64 Basic."
"What is an example of using the NOT N(SHIFTED O) logical operator in C64 Basic?","An example of using the NOT N(SHIFTED O) logical operator in C64 Basic is: IF NOT X = Y THEN END - the program will end if the value of x does not equal the value of y."
"What is an example of using the ON NONE statement in C64 Basic?","An example of using the ON NONE statement in C64 Basic is: ON A GOTO 10,20,30"
"What is an example of using the OR NONE logical operator in C64 Basic?","An example of using the OR NONE logical operator in C64 Basic is: IF A =50 OR B = 100 THEN END - this means if A and B are true then end the program"
