question,answer
"What are the cursor keys used for on a C64?","The cursor keys are used to move the cursor around the screen on a C64. They are located on the lower right hand side of the keyboard and are marked with the letters CRSR and arrows. The key on the left moves the cursor down when pressed and up when used with the SHIFT key. The key on the right moves the cursor right when pressed and left when used with the SHIFT key."
"Where are the cursor keys located on a C64 keyboard?","The cursor keys are located on the lower right hand side of the C64 keyboard."
"What do the letters CRSR on the cursor keys stand for?","The letters CRSR on the cursor keys stand for 'Cursor'."
"How can the cursor be moved up on a C64?","The cursor can be moved up on a C64 by using the cursor key on the left with the SHIFT key."
"How can the cursor be moved left on a C64?","The cursor can be moved left on a C64 by using the cursor key on the right with the SHIFT key."
"How can the cursor be moved right on a C64?","The cursor can be moved right on a C64 by using the cursor key on the right."
"How can the cursor be moved down on a C64?","The cursor can be moved down on a C64 by using the cursor key on the left."
"Can the cursor be moved to any location on the screen using the cursor keys?","Yes, it is possible to move the cursor to any location on the screen using the cursor keys on a C64."
"What are the markings on the cursor keys?","The cursor keys are marked with the letters CRSR and arrows. The key on the left has an arrow pointing down and the key on the right has an arrow pointing right."
"What happens when the cursor key on the right is pressed?","When the cursor key on the right is pressed, the cursor moves one position to the right."
