question,answer
"What command is used to put a value in a specified memory location in C64 Basic?","POKE P(SHIFTED O) is used to put a value in a specified memory location in C64 Basic. For example, POKE 53280,1 puts the value for color 1 in location 53280."
"How do you return to the data or line number following the gosub statement in C64 Basic?","RETURN RE(SHIFTED T) is used to return to the data or line number following the gosub statement in C64 Basic. For example, GOSUB 3 will go to line 3 then return to the next line with RETURN."
"How do you output data to a device or file in C64 Basic?","PRINT# P(SHIFTED R) is used to output data to a device or file in C64 Basic. For example, OPEN1,4:PRINT#1,"COMPUTER":CLOSE1 will print the word 'COMPUTER' to the printer."
"How do you read from a data statement in C64 Basic?","READ R(SHIFTED E) is used to read from a data statement in C64 Basic. For example, DATA "DISK DRIVE" can be read twice with READ A$ using the RESTORE statement."
"What statement in C64 Basic cannot be executed but serves as a vehicle to store remarks in a program?","REM NONE is a statement in C64 Basic that cannot be executed but serves as a vehicle to store remarks in a program. For example, REM THIS IS LINE 1 can be used to store the remark 'THIS IS LINE 1' in a program."
"How do you get the current cursor position in C64 Basic?","POS NONE returns the current cursor position in C64 Basic. For example, POS(0) = 10THEN END will end the program when the cursor reaches position 20."
"How do you create a random number in C64 Basic?","RND R(SHIFTED N) is used to create a random number in C64 Basic. For example, PRINT IRND(0)*10 will print a number from 0 to 9."
"How do you get a set number of characters from the right most end of a string in C64 Basic?","RIGHT$ R(SHIFTED I) is used to get a set number of characters from the right most end of a string in C64 Basic. For example, RIGHT#(A$,5) will print the word 'COLOR' if A$ = "SCREENCOLOR"."
"How do you reset the pointer to the first data statement in the program in C64 Basic?","RESTORE RE(SHIFTED S) is used to reset the pointer to the first data statement in the program in C64 Basic. For example, RESTORE can be used to read the same data multiple times."
"How do you output data to the screen in C64 Basic?","PRINT ? is a statement that is used to output data to the screen in C64 Basic. For example, PRINT "COMPUTER" will print the word 'COMPUTER' to the screen."
