question,answer
"How can you open the side borders on a C64?","To open the side borders on a C64, you can use a trick where you select 38-column mode and then restore 40-column mode before VIC starts displaying the side border. This allows you to repeat the process in the next scan line. However, you need to be precise with the timing, as one clock cycle off can prevent the side border from opening. Additionally, you need to do the opening on every line, unlike with top/bottom borders where once per frame is sufficient."
"What are the drawbacks of opening the side borders on a C64?","There are two main drawbacks to opening the side borders on a C64. Firstly, the timing must be precise, as one clock cycle off can prevent the side border from opening. Secondly, you need to do the opening on each and every line, which can be resource-intensive. Additionally, there may be issues with bad lines, where there is not enough time to open the borders and still have all the sprites enabled. One solution is to open the borders only on seven lines and leave the bad lines unopened, or to use less than eight sprites."
"How can you deal with bad lines when opening the side borders on a C64?","One solution to dealing with bad lines when opening the side borders on a C64 is to open the borders only on seven lines and leave the bad lines unopened. Another solution is to use less than eight sprites, so that you can have six of them on a bad line and still be able to open the side borders. The old and still good solution is to scroll the bad lines, so that VIC will not start to draw the screen at all until it is allowed to do so."
"What happens if the timing is off when opening the side borders on a C64?","If the timing is off when opening the side borders on a C64, the side border will not open. This is because the timing must be precise for the trick to work, and one clock cycle off can prevent the side border from opening. The sprites will generally take care of the timing."
"What mode do you need to select to open the side borders on a C64?","To open the side borders on a C64, you need to select 38-column mode and then restore 40-column mode before VIC starts displaying the side border. This allows you to repeat the process in the next scan line."
"How many sprites can you have on a bad line when opening the side borders on a C64?","If you are dealing with bad lines when opening the side borders on a C64, you can have six of them on a bad line and still be able to open the side borders. This is because using less than eight sprites can help to deal with the issues caused by bad lines."
"What is the old solution to dealing with bad lines when opening the side borders on a C64?","The old solution to dealing with bad lines when opening the side borders on a C64 is to scroll the bad lines, so that VIC will not start to draw the screen at all until it is allowed to do so. This is a good solution that has been used for a long time."
"How often do you need to open the side borders on a C64?","When opening the side borders on a C64, you need to do the opening on each and every line. This is because the timing must be precise, and you need to repeat the process in every scan line. Unlike with top/bottom borders, where once per frame is sufficient, you need to do the opening more frequently with side borders."
"What happens if you do not open the vertical borders when opening the side borders on a C64?","If you need to open the side borders in the bottom or top border area on a C64, you have to open the vertical borders also. This is because not doing so can cause difficulties and prevent the side borders from opening correctly. It is important to open both the side and vertical borders when working with the border areas."
"What is the effect of opening the side borders on a C64?","Opening the side borders on a C64 can allow you to do tricks and modifications to the screen display. However, it requires precise timing and can be resource-intensive. Additionally, there may be issues with bad lines, which can be dealt with by opening the borders only on seven lines or using less than eight sprites. The old solution is to scroll the bad lines so that VIC will not start to draw the screen at all until it is allowed to do so."
