question,answer
"What are the cursor keys and where are they located on a keyboard?","The cursor keys are two keys on the lower right hand side of the keyboard, marked with the letters CRSR and arrows. One key has arrows pointing up and down, and the other has arrows pointing left and right. The key with the down arrow moves the cursor down when pressed, and up when used with the SHIFT key. The key with the right arrow moves the cursor right when pressed, and left when used with the SHIFT key."
"What does the cursor key on the left do when pressed?","The cursor key on the left moves the cursor down when pressed."
"What does the cursor key on the left do when used with the SHIFT key?","The cursor key on the left moves the cursor up when used with the SHIFT key."
"What does the cursor key on the right do when pressed?","The cursor key on the right moves the cursor right when pressed."
"What does the cursor key on the right do when used with the SHIFT key?","The cursor key on the right moves the cursor left when used with the SHIFT key."
"How can the cursor be moved anywhere on the screen?","The cursor can be moved anywhere on the screen using the cursor keys."
"What are the markings on the cursor keys?","The cursor keys are marked with the letters CRSR and arrows pointing up/down on one and left/right on the other."
"What does the key with the up and down arrows do when pressed?","The key with the up and down arrows moves the cursor up when used with the SHIFT key, and down when pressed."
"What does the key with the left and right arrows do when pressed?","The key with the left and right arrows moves the cursor left when used with the SHIFT key, and right when pressed."
"What is the purpose of the cursor keys?","The purpose of the cursor keys is to move the cursor anywhere on the screen."
