question,answer
"What is the purpose of the buffer pointer?","The buffer pointer points to where the next READ or WRITE will begin within a disk memory buffer."
"What is the format of the BUFFER-POINTER command?","PRINT#15,'BUFFER-POINTER';channel#;byte"
"What does the channel# represent in the BUFFER-POINTER command?","The channel number specified when the file reserving the buffer was opened."
"What does the byte represent in the BUFFER-POINTER command?","The character number within the buffer at which to point (from 0 through 255)."
"What is the abbreviated form of the BUFFER-POINTER command?","PRINT#15,'B-P';channel#;byte"
"What is the alternate format of the BUFFER-POINTER command?","PRINT#15,'B-P:'channel#;byte or PRINT#15,'B-P:channel#,byte"
"What is the purpose of the program example provided?","To lock the first program or file on a diskette."
"What is the command to open a command channel?","OPEN 15,8,15"
"What is the command to open a direct access channel?","OPEN 5,8,5,'#'"
"What is the purpose of the command PRINT#15,'U1';5;0;40;3?","To read Track 40, Sector 3 into disk memory."
"What is the purpose of the command PRINT#15,'B-P';5;2?","To point to Byte 2 of the buffer."
"What is the purpose of the command GET#5,A$?","To read the contents of the buffer into memory."
"What is the purpose of the command A=ASC(A$) OR 64?","To turn on bit 6 to lock the file."
"What is the purpose of the command PRINT#15,'B-P';5;2?","To point to Byte 2 of the buffer again."
"What is the purpose of the command PRINT#5,CHR$(A)?","To overwrite the locked byte in the buffer."
"What is the purpose of the command PRINT#15,'U2';5;0;40;3?","To rewrite the buffer to the diskette."
"What happens when the program is run?","The first file on the diskette can no longer be erased."
"How can you unlock the file again?","By rerunning the program with the revised line 160 A=ASC(A$) AND 191 to turn off bit 6."
"What is the purpose of the command CLOSE 5?","To tidy up after the program."
"What is the purpose of the command CLOSE 15?","To tidy up after the program."
"What is the purpose of the END command?","To mark the end of the program."
"What is the purpose of the buffer pointer in a disk memory buffer?","To allow access to individual bytes within a block in any order."
"How can you edit a sector using the buffer pointer?","By moving the buffer pointer to the desired byte and editing it."
"How can you organize a sector into fields using the buffer pointer?","By moving the buffer pointer to the desired byte and editing it."
"What is the range of values for the byte in the BUFFER-POINTER command?","From 0 through 255."
"What is the purpose of the command PRINT#15,'BUFFER-POINTER';channel#;byte?","To point to a specific byte in the buffer."
"What is the purpose of the channel# in the BUFFER-POINTER command?","To specify the channel number of the file reserving the buffer."
"What is the purpose of the byte in the BUFFER-POINTER command?","To specify the character number within the buffer at which to point."
