question,answer
"what is the operation of LDX instruction","Load index X with memory"
"what is the addressing mode of LDX #Oper","Immediate"
"what is the OP CODE of LDX #Oper","A2"
"how many bytes does LDX #Oper take","2"
"how many cycles does LDX #Oper take","2"
"what is the addressing mode of LDX Oper","Zero Page"
"what is the OP CODE of LDX Oper","A6"
"how many bytes does LDX Oper take","2"
"how many cycles does LDX Oper take","3"
"what is the addressing mode of LDX Oper,Y","Zero Page,Y"
"what is the OP CODE of LDX Oper,Y","B6"
"how many bytes does LDX Oper,Y take","2"
"how many cycles does LDX Oper,Y take","4"
