question,answer
"Can you change the characters stored in ROM?","Yes, by changing the memory location that tells the VIC-II chip where to find the characters."
"Can you customize characters?","Yes, by programming the character memory pointer to point to RAM."
"What happens if you use your own character set?","The standard Commodore 64 characters become unavailable, so you must copy the ones you want to use into your own character memory in RAM."
"What happens to your BASIC program when you use your own character set?","It takes up memory space, so you must be careful to protect the character set from being overwritten."
"Can you use location 0 for your character set?","No, because the system stores important data there."
"Can you use location 2048 for your character set?","No, because that's where your BASIC program starts."
"What is the best place to put your character set for use with BASIC?","'Beginning at 12288 ($3000 in HEX) is recommended."
"Can you use the standard Commodore 64 characters with your own character set?","No, you must copy them into your own character memory in RAM."
"What happens if you don't copy the standard Commodore 64 characters?","They become unavailable."
"Can you choose which standard Commodore 64 characters to copy?","Yes, you can pick and choose which ones you want."
"Can you keep the standard Commodore 64 characters in order?","No, you don't have to keep them in order."
"Can you use the same memory for your BASIC program and character set?","No, you must protect the character set from being overwritten."
"Can you use location 53272 for your character set?","Yes, by POKEing the low 4 bits of that location."
"Can you start your character set at location 0?","No, because the system stores important data there."
"Can you start your character set at location 2048?","No, because that's where your BASIC program starts."
"Can you start your character set at location 12288?","Yes, that's a recommended starting position."
"Can you use the same memory for your character set and graphics?","No, you must copy the graphics into your own character memory in RAM."
"Can you use the same memory for your character set and letters?","No, you must copy the letters into your own character memory in RAM."
"Can you use the same memory for your character set and numbers?","No, you must copy the numbers into your own character memory in RAM."
"Can you use the same memory for your character set and standard Commodore 64 graphics?","No, you must copy the graphics into your own character memory in RAM."
"Can you use the same memory for your character set and standard Commodore 64 letters?","No, you must copy the letters into your own character memory in RAM."
"Can you use the same memory for your character set and standard Commodore 64 numbers?","No, you must copy the numbers into your own character memory in RAM."
"Can you use the same memory for your character set and standard Commodore 64 graphics, letters, and numbers?","No, you must copy them into your own character memory in RAM."
"Can you use the same memory for your character set and standard Commodore 64 characters?","No, you must copy the characters into your own character memory in RAM."
