question,answer
"what is the operation of LDY instruction","Load index Y with memory"
"what is the addressing mode of LDY #Oper","Immediate"
"what is the assembly language form of LDY #Oper","LDY #Oper"
"what is the OP CODE of LDY #Oper","A0"
"how many bytes does LDY #Oper instruction occupy","2"
"how many cycles does LDY #Oper instruction take","2"
"what is the addressing mode of LDY Oper","Zero Page"
"what is the assembly language form of LDY Oper","LDY Oper"
"what is the OP CODE of LDY Oper","A4"
"how many bytes does LDY Oper instruction occupy","2"
"how many cycles does LDY Oper instruction take","3"
"what is the addressing mode of LDY Oper,X","Zero Page,X"
"what is the assembly language form of LDY Oper,X","LDY Oper,X"
"what is the OP CODE of LDY Oper,X","B4"
"how many bytes does LDY Oper,X instruction occupy","2"
"how many cycles does LDY Oper,X instruction take","4"
"what is the addressing mode of LDY Oper","Absolute"
"what is the assembly language form of LDY Oper","LDY Oper"
"what is the OP CODE of LDY Oper","AC"
"how many bytes does LDY Oper instruction occupy","3"
"how many cycles does LDY Oper instruction take","4"
"what is the addressing mode of LDY Oper,X","Absolute,X"
"what is the assembly language form of LDY Oper,X","LDY Oper,X"
"what is the OP CODE of LDY Oper,X","BC"
"how many bytes does LDY Oper,X instruction occupy","3"
"how many cycles does LDY Oper,X instruction take","4"
