question,answer
"What is the CHR$ code for a space character?","32"
"What is the CHR$ code for the letter 'A'?","65"
"What is the CHR$ code for the symbol '#'?","35"
"What is the CHR$ code for the symbol ' '?","34"
"What is the CHR$ code for the symbol ' '!","33"
"What is the CHR$ code for the symbol ' '?","39"
"What is the CHR$ code for the symbol ' '?","40"
"What is the CHR$ code for the symbol ' '?","41"
"What is the CHR$ code for the symbol ' '?","42"
"What is the CHR$ code for the symbol ' '?","43"
"What is the CHR$ code for the symbol ' '?","44"
"What is the CHR$ code for the symbol ' '?","45"
"What is the CHR$ code for the symbol ' '?","46"
"What is the CHR$ code for the symbol ' '?","47"
"What is the CHR$ code for the symbol ' '?","48"
"What is the CHR$ code for the symbol ' '?","49"
"What is the CHR$ code for the symbol ' '?","50"
"What is the CHR$ code for the symbol ' '?","51"
"What is the CHR$ code for the symbol ' '?","52"
"What is the CHR$ code for the symbol ' '?","53"
"What is the CHR$ code for the symbol ' '?","54"
"What is the CHR$ code for the symbol ' '?","55"
"What is the CHR$ code for the symbol ' '?","56"
"What is the CHR$ code for the symbol ' '?","57"
"What is the CHR$ code for the symbol ' '?","58"
"What is the CHR$ code for the symbol ' '?","59"
"What is the CHR$ code for the symbol ' '?","60"
"What is the CHR$ code for the symbol ' '?","61"
