question,answer
"Can the location of screen memory be changed easily?","Yes, by a POKE to control register 53272 ($D018 HEX)."
"What is the purpose of the control register 53272 ($D018 HEX)?","It is used to control which character set is used, so be careful to avoid disturbing that part of the control register."
"What is the UPPER 4 bits used for in the control register?","They control the location of screen memory."
"What is the statement used to move the screen?","POKE 53272,(PEEK(53272)AND15)OR A"
"What are the possible values of A in the statement?","A has one of the following values: 0, 16, 32, 48, 64, 80, 96, 112, 128, 144, 160, 176, 192, 208, 224, 240"
"What is the default location of screen memory?","$0400 (1024)"
"What is the formula to calculate the page number?","POKE 648, page (where page = address/256, e.g., 1024/256= 4)"
"What is the purpose of the KERNAL'S screen editor?","It must be told where the screen is."
"What is the BANK ADDRESS of the VIC-II chip?","It must be added in."
"What is the range of possible values for A?","0 to 240"
"What is the purpose of the control register?","It is used to control which character set is used and the location of screen memory"
"What is the purpose of the screen memory?","It is used to display the screen"
"What is the purpose of the screen editor?","It is used to edit the screen"
"What is the purpose of the KERNAL?","It is used to manage the computer's memory and I/O operations"
"What is the purpose of the VIC-II chip?","It is used to control the computer's video output"
"What is the purpose of the screen?","It is used to display information to the user"
"What is the purpose of the screen editor?","It is used to edit the screen"
"What is the purpose of the KERNAL'S screen editor?","It is used to manage the screen"
