question,answer
"what is the location of the VIC-II control register to unexpand a sprite in the horizontal direction?","The VIC-II control register to unexpand a sprite in the horizontal direction is located at memory location 53277 ($D01D in HEX)."
"how do you unexpand a sprite in the X direction?","To unexpand a sprite in the X direction, you need to turn off the corresponding bit in the VIC-II control register at location 53277. This can be achieved by using the following POKE command: POKE 53277,PEEK(53277)AND (255-2^SN), where SN is the sprite number from 0 to 7."
"what is the purpose of the POKE command POKE 53277,PEEK(53277)AND (255-2^SN)?","The POKE command POKE 53277,PEEK(53277)AND (255-2^SN) is used to unexpand a sprite in the X direction. It turns off the corresponding bit in the VIC-II control register at location 53277, where SN is the sprite number from 0 to 7."
"how do you expand a sprite in the vertical direction?","To expand a sprite in the vertical direction, you need to turn on the corresponding bit in the VIC-II control register at location 53271. This can be achieved by using the following POKE command: POKE 53271,PEEK(53271)OR(2^SN), where SN is the sprite number from 0 to 7."
"what is the location of the VIC-II control register to expand a sprite in the vertical direction?","The VIC-II control register to expand a sprite in the vertical direction is located at memory location 53271 ($D017 in HEX)."
"what is the purpose of the POKE command POKE 53271,PEEK(53271)OR(2^SN)?","The POKE command POKE 53271,PEEK(53271)OR(2^SN) is used to expand a sprite in the vertical direction. It turns on the corresponding bit in the VIC-II control register at location 53271, where SN is the sprite number from 0 to 7."
"how do you expand a sprite in the horizontal direction?","To expand a sprite in the horizontal direction, you need to turn on the corresponding bit in the VIC-II control register at location 53277. This can be achieved by using the following POKE command: POKE 53277,PEEK(53277)OR(2^SN), where SN is the sprite number from 0 to 7."
"what is the purpose of the POKE command POKE 53277,PEEK(53277)OR(2^SN)?","The POKE command POKE 53277,PEEK(53277)OR(2^SN) is used to expand a sprite in the horizontal direction. It turns on the corresponding bit in the VIC-II control register at location 53277, where SN is the sprite number from 0 to 7."
"what is the range of values for the sprite number SN?","The sprite number SN can take values from 0 to 7."
"in which register do you need to turn off a bit to unexpand a sprite in the horizontal direction?","You need to turn off a bit in the VIC-II control register at location 53277 ($D01D in HEX) to unexpand a sprite in the horizontal direction."
