question,answer
"PHA instruction pushes what on the stack?","accumulator"
"What is the operation of the PHA instruction?","A toS"
"What is the OP CODE of the PHA instruction?","48"
"How many bytes does the PHA instruction occupy?","1"
"How many cycles does the PHA instruction take?","3"
"What is the addressing mode of the PHA instruction?","Implied"
"What is the assembly language form of the PHA instruction?","PHA"
"What is the purpose of the PHA instruction?","Push accumulator on stack"
"What is the number of cycles the PHA instruction takes?","3"
"What is the number of bytes the PHA instruction occupies?","1"
