question,answer
"What is the type of clock required by the 6510?","A two-phase non-overlapping clock that runs at the Vcc voltage level."
"What is the capability of the Address Bus outputs?","Capable of driving one standard TTL load and 130 pf."
"What is the purpose of the Reset input?","To reset or start the microprocessor from a power down condition."
"What happens when the Reset input is held low?","Writing to or from the microprocessor is inhibited."
"How long does the system initialization take after a reset?","Six clock cycles."
"What is loaded into the program counter after a reset?","The memory vector locations FFFC and FFFD."
"What is the minimum voltage required for the power-up routine?","4.75 volts."
"How long must the Reset input be held low during power-up?","At least two clock cycles."
"What is the purpose of the Interrupt Request (/IRQ) input?","To request that an interrupt sequence begin within the microprocessor."
"What is the condition for the microprocessor to begin an interrupt sequence?","The interrupt mask bit in the Status Code Register is not set."
"What happens to the Program Counter and Processor Status Register during an interrupt?","They are stored in the stack."
"What is loaded into the program counter low at the end of an interrupt cycle?","Address FFFE."
"What is loaded into the program counter high at the end of an interrupt cycle?","Location FFFF."
"What is the purpose of the Address Enable Control (AEC) line?","To control the validity of the Address Bus."
"What happens to the Address Bus when the AEC line is low?","It is in a high-impedance state."
"What is the purpose of the I/O Port (P0-P7)?","To transfer data to or from peripheral devices."
"What is the location of the Output Register in RAM?","Address 0001."
"What is the location of the Data Direction Register?","Address 0000."
"What is the capability of the I/O Port outputs?","Capable of driving one standard TTL load and 130 pf."
"What is the purpose of the Read/Write (R/W) signal?","To control the direction of data transfers on the Data Bus."
"What is the state of the R/W signal when the microprocessor is writing?","Low."
"What is the state of the R/W signal when the microprocessor is reading?","High."
"What is the type of bus used for the Data Bus?","Bi-Directional bus."
"How many pins are used for the Data Bus?","Eight."
"What is the capability of the Data Bus outputs?","Capable of driving one standard TTL load and 130 pf."
"What is the purpose of the Clocks (01, 02)?","To provide a clock signal to the microprocessor."
"What is the voltage level of the Clocks?","Vcc voltage level."
"What is the type of load that the Address Bus outputs can drive?","One standard TTL load and 130 pf."
"What is the type of load that the Data Bus outputs can drive?","One standard TTL load and 130 pf."
"What is the type of load that the I/O Port outputs can drive?","One standard TTL load and 130 pf."
