question,answer
"What is the printer similar to?","The printer is an output device similar to the screen."
"How do you create a format that is easy on the eyes when sending output to the printer?","You can use reversed, double-width, capital and lower case letters, as well as dot-programmable graphics."
"What is the purpose of the SPC function on the printer?","The SPC function works for the printer in the same way it works for the screen."
"Why does the TAB function not work correctly on the printer?","The TAB function does not work correctly on the printer because it calculates the current position on the line based on the cursor's position on the screen, not on the paper."
"What does the OPEN statement for the printer do?","The OPEN statement for the printer creates the channel for communication and specifies which character set will be used, either upper case with graphics or upper and lower case."
"What is the purpose of the cursor down character (CHR$(17))?","When in upper case with graphics, the cursor down character (CHR$(17)) switches the characters to the upper and lower case set."
"What is the purpose of the cursor up character (CHR$(145))?","When in upper and lower case, the cursor up character (CHR$(145)) allows upper case and graphics characters to be PRINTed."
"How are special functions in the printer controlled?","Special functions in the printer are controlled through character codes, which are simply PRINTed just like any other character."
"What is the purpose of CHR$(10)?","CHR$(10) is a line feed."
"What is the purpose of CHR$(13)?","CHR$(13) is a RETURN (automatic line feed on CBM printers)."
"What is the purpose of CHR$(14)?","CHR$(14) begins double-width character mode."
"What is the purpose of CHR$(15)?","CHR$(15) ends double-width character mode."
"What is the purpose of CHR$(18)?","CHR$(18) begins reverse character mode."
"What is the purpose of CHR$(146)?","CHR$(146) ends reverse character mode."
"What is the purpose of CHR$(17)?","CHR$(17) switches to upper/lower case character set."
"What is the purpose of CHR$(145)?","CHR$(145) switches to upper case/graphics character set."
"What is the purpose of CHR$(16)?","CHR$(16) tabs to a position in the next 2 characters."
"What is the purpose of CHR$(27)?","CHR$(27) moves to a specified dot position."
"What is the purpose of CHR$(8)?","CHR$(8) begins dot-programmable graphic mode."
"What is the purpose of CHR$(26)?","CHR$(26) repeats graphics data."
"How do you specify the character set when opening the printer?","The character set is specified in the OPEN statement, either upper case with graphics or upper and lower case."
"What is the format of the OPEN statement for the printer?","The format of the OPEN statement for the printer is OPEN 1,4 for upper case with graphics or OPEN 1,4,7 for upper and lower case."
"How do you switch between character sets when printing?","Individual lines can be PRINTed in the opposite character set by using the cursor down or cursor up characters."
"What is the purpose of the printer control character codes?","The printer control character codes control special functions in the printer."
"Where can you find more information on using the command codes?","You can find more information on using the command codes in your Commodore printer's manual."
"What is the purpose of the dot-programmable graphics mode?","The dot-programmable graphics mode allows for graphics to be printed on the printer."
"How do you use the dot-programmable graphics mode?","The dot-programmable graphics mode is used by printing CHR$(8) followed by the graphics data."
"What is the purpose of the repeat graphics data code?","The repeat graphics data code (CHR$(26)) repeats the graphics data."
