question,answer
"What is the mode in which the 6566/6567 fetches CHARACTER POINTERs from the VIDEO MATRIX area of memory?","character display mode"
"What is the size of the VIDEO MATRIX area of memory?","1000 consecutive locations"
"What is the function of VM13-VM10 in register 24?","defines the 4 MSB of the video matrix address"
"What is the purpose of the internal counter (VC9-VC0)?","steps through the 1000 character locations"
"How many address outputs does the 6566/6567 provide?","14"
"What is the maximum number of different character definitions that can be available simultaneously?","256"
"What is the size of each character in the character base?","8*8 dot matrix stored in 8 consecutive bytes"
"What defines the location of the character base?","CB13-CB11 in register 24"
"What is the function of the 8-bit character pointer?","selects a particular character"
"What is the function of the 3-bit raster counter (RC2-RC0)?","selects one of the eight character bytes"
"What is the format of the resulting characters?","25 rows of 40 characters each"
"What is associated with each video matrix location?","a 4-bit COLOR NYBBLE"
"What does the 4-bit COLOR NYBBLE define?","one of sixteen colors for each character"
"What is the width of the video matrix memory?","12 bits"
"In what mode are the 8 sequential bytes from the character base displayed directly?","standard character mode"
"What is the function of a '0' bit in the standard character mode?","causes the background #0 color to be displayed"
"What is the function of a '1' bit in the standard character mode?","displays the color selected by the color nybble"
"What is the background color determined by?","register 33 ($21)"
"What is the foreground color determined by?","the 4-bit color nybble"
"How many colors can be selected by the 4-bit color nybble?","16"
"What determines the unique color of each character?","the 4-bit color nybble"
"Do all characters share a common background color?","yes"
"What is the size of the CHARACTER BASE area of memory?","2048 bytes"
"What is the function of the VIDEO MATRIX?","stores character pointers"
"What is the size of each character pointer?","8 bits"
"How many character locations are there in the VIDEO MATRIX?","1000"
"What is the purpose of the CHARACTER POINTER ADDRESS?","defines the address of the character"
"What is the purpose of the CHARACTER DATA ADDRESS?","defines the address of the character data"
