question,answer
"RTI is used for what purpose?","Return from interrupt"
"RTI is an abbreviation for what?","Return from interrupt"
"What is the operation of RTI?","From Stack"
"What is the assembly language form of RTI?","RTI"
"What is the OP CODE of RTI?","4D"
"How many bytes does the RTI instruction occupy?","1"
"How many cycles does the RTI instruction take?","6"
"What is the addressing mode of RTI?","Implied"
"What is the operation of RTI in terms of addressing mode?","From Stack"
"What is the purpose of RTI in terms of interrupt handling?","Return from interrupt"
