question,answer
"what is the limitation of having all sprite screens the same size?","Having all the Sprite screens the same size can be a bit restricting."
"how can you make a sprite larger than normal?","Sometimes you may want a Sprite to be a bit higher or wider than normal to fit in with the scale of the background, This can be accomplished, to a degree, by using the Sprite Expansion facility."
"what is the address of the x sprite expansion register?","The X Sprite Expansion registers are located at addresses 53277 decimal."
"what is the address of the y sprite expansion register?","The Y Sprite Expansion registers are located at addresses 53271 decimal."
"what happens when you set the expansion bit to 1?","If the expansion bit is a 1 then that Sprite is doubled in size in the appropriate direction."
"what is the effect of expanding a sprite in the x direction?","With expand on, every dot on the Sprite screen is expanded to overlay two dots on the high resolution screen."
"what is the resolution of a sprite screen?","The resolution of the Sprite does not change, it is still 24 x 21 dots, but it now overlays a 48 X 42 dots area of the high resolution screen."
"what determines which sprite will appear in front when two sprites overlay each other?","Sprite priority determines which Sprite will appear in front when two Sprites overlay each other, and whether a Sprite will appear to be in front of or behind the background."
"which sprite has the highest priority?","Sprite 0 has the highest priority, i.e. no other Sprite can appear to be in front of it."
"how do you set the sprite to background priority for each sprite?","This can be done by setting the appropriate bit in the Sprite Background Priority register which is located at address 53275 decimal."
"what is the effect of setting the sprite background priority bit to 0?","If the appropriate bit is a 0 then that Sprite will appear to pass in front of all background graphics."
"what is the effect of setting the sprite background priority bit to 1?","If it is a 1 then that Sprite will appear to pass behind all background graphics."
"what is the command to make sprite 3 expanded in the x direction?","POKE 53277, PEEK (53277) OR 8"
"what is the command to make sprite 4 pass behind the background graphics?","POKE 53275, PEEK (53275) OR 16"
"what is the purpose of the sprite expansion facility?","The purpose of the sprite expansion facility is to allow sprites to be doubled in size in both the x and y directions."
"what is the advantage of using sprite expansion?","The advantage of using sprite expansion is that it allows sprites to be made larger than normal to fit in with the scale of the background."
"what is the limitation of sprite expansion?","The limitation of sprite expansion is that it can only double the size of the sprite in both the x and y directions."
"what is the purpose of sprite priorities?","The purpose of sprite priorities is to determine which sprite will appear in front when two sprites overlay each other, and whether a sprite will appear to be in front of or behind the background."
"what is the default priority of sprite 0?","Sprite 0 has the highest priority, i.e. no other Sprite can appear to be in front of it."
"what is the default priority of sprite 1?","Sprite 1 has the next highest priority, i.e. it will pass behind Sprite 0 but in front of all the others."
