question,answer
"How can you make a Sprite appear larger on the C64?","By using the Sprite Expansion facility, which allows you to double the size of a Sprite in the X and/or Y directions by setting the appropriate bits in the X and/or Y Sprite Expansion registers."
"What is the address of the X Sprite Expansion register?","The address of the X Sprite Expansion register is 53277 decimal."
"What is the effect of setting the expansion bit to 1 for a Sprite?","When the expansion bit is set to 1, the Sprite is doubled in size in the appropriate direction, with every dot on the Sprite screen expanded to overlay two dots on the high resolution screen."
"How do you display Sprite 3 expanded in the X direction?","You can display Sprite 3 expanded in the X direction by using the following POKE: POKE 53277, PEEK(53277) OR 8."
"What determines which Sprite will appear in front when two Sprites overlay each other?","The priority of the Sprites determines which one will appear in front when two Sprites overlay each other."
"What is the highest priority Sprite?","Sprite 0 has the highest priority, meaning no other Sprite can appear in front of it."
"How do you set the priority of a Sprite in relation to the background graphics?","You can set the priority of a Sprite in relation to the background graphics by setting the appropriate bit in the Sprite Background Priority register, located at address 53275 decimal."
"What is the effect of setting the priority bit to 0 for a Sprite?","When the priority bit is set to 0, the Sprite will appear to pass in front of all background graphics."
"What is the effect of setting the priority bit to 1 for a Sprite?","When the priority bit is set to 1, the Sprite will appear to pass behind all background graphics."
"How do you make Sprite 4 pass behind the background graphics?","You can make Sprite 4 pass behind the background graphics by using the following POKE: POKE 53275, PEEK(53275) OR 16."
"What is the resolution of a Sprite screen?","The resolution of a Sprite screen is 24 x 21 dots."
"What happens to the resolution of a Sprite when it is expanded?","The resolution of the Sprite does not change when it is expanded, it is still 24 x 21 dots, but it now overlays a 48 x 42 dots area of the high resolution screen."
"In what way can the Sprite Expansion facility be used?","The Sprite Expansion facility can be used to make a Sprite appear larger on the screen, by doubling its size in the X and/or Y directions."
"What is the address of the Y Sprite Expansion register?","The address of the Y Sprite Expansion register is 53271 decimal."
"What is the purpose of the Sprite Background Priority register?","The purpose of the Sprite Background Priority register is to determine whether a Sprite will appear to pass in front of or behind the background graphics."
"How do you control the priority of a Sprite in relation to the background graphics?","You can control the priority of a Sprite in relation to the background graphics by setting the appropriate bit in the Sprite Background Priority register."
