question,answer
"What happens when you hit the <INST/DEL> key?","When you hit the <INST/DEL> key, the cursor will move back a space, erasing (DELeting) the previous character you typed. If you're in the middle of a line, the character to the left is deleted and the characters to the right automatically move together to close up the space."
"What is the purpose of the <INST/DEL> key?","The <INST/DEL> key is used to delete characters in a line, moving the cursor back a space and erasing the previous character typed, and if in the middle of a line, the character to the left is deleted and the characters to the right automatically move together to close up the space."
"How can you insert information on a line?","You can insert information on a line by using a <SHIFT>ed <INST/DEL>, which allows you to insert a space at the cursor position, and then you can type in the missing information."
"What is the difference between <INST/DEL> and <SHIFT>ed <INST/DEL>?","The <INST/DEL> key is used to delete characters, while the <SHIFT>ed <INST/DEL> is used to insert information on a line, allowing you to add characters at the cursor position."
"What happens when you use <INST/DEL> in the middle of a line?","When you use <INST/DEL> in the middle of a line, the character to the left is deleted and the characters to the right automatically move together to close up the space."
"How can you correct a typing mistake at the beginning of a line?","You can correct a typing mistake at the beginning of a line by using the <CRSR> key to move back to the error, then hit <INST/DEL> to insert a space, and finally type in the missing information."
"What is the function of the <CRSR> key in conjunction with <INST/DEL>?","The <CRSR> key is used in conjunction with <INST/DEL> to move the cursor to the error location, and then the <INST/DEL> key is used to insert a space and correct the typing mistake."
"Can you use <INST/DEL> to insert information at the end of a line?","No, <INST/DEL> is used to delete characters, to insert information at the end of a line you would simply type the new information."
"How does the <INST/DEL> key affect the characters to the right of the cursor?","When you use <INST/DEL>, the characters to the right of the cursor automatically move together to close up the space created by the deleted character."
"What is the purpose of the <SHIFT> key in conjunction with <INST/DEL>?","The <SHIFT> key is used in conjunction with <INST/DEL> to insert information on a line, allowing you to add characters at the cursor position."
