question,answer
"How do I turn on the Commodore 64?","Turn on the computer using the rocker switch on the right-side panel when you're looking at the computer from the front."
"What will be displayed on the TV screen after turning on the computer?","**** COMMODORE 64 BASIC V2 **** 64K RAM SYSTEM  38911 BASIC BYTES FREE READY. _"
"What should I do if my TV has a manual fine tuning knob?","Adjust the TV until you get a clear picture."
"How do I get the best display on my TV?","Adjust the color and tint controls on the TV for the best display."
"What should the screen appear like when I first get a picture?","The screen should appear mostly dark blue, with a light blue border and letters."
"What does the indicator light not being 'On' indicate?","The computer is not 'On'."
"What should I do if the power cable is not plugged in?","Check the power socket for a loose or disconnected power cable."
"What should I do if the power supply is not plugged in?","Check the connection with the wall outlet."
"What should I do if the fuse in the computer is bad?","Take the system to an authorized dealer for replacement of the fuse."
"Why is my TV on the wrong channel?","Check other channels (3 or 4) for a picture."
"What should I do if the computer is set for the wrong channel?","Set the computer for the same channel as the TV (3 or 4)."
"Why is the video cable not plugged in?","Check the TV output cable connection."
"What should I do if the cartridge is not properly inserted?","Reinsert the cartridge after turning off the power."
"Why is there random patterns on the TV with a cartridge in place?","The cartridge is not properly inserted."
"What should I do if the picture has no color?","Retune the TV."
"Why is the picture poor in color?","The color adjustment on the TV is poorly set."
"What should I do if the sound has excess background noise?","Adjust the volume of the TV."
"Why is the picture OK but there is no sound?","Adjust the volume of the TV."
"What should I do if the aux. output is not properly connected?","Connect the sound jack to the aux. input on the amplifier and select aux. input."
"What is the purpose of the troubleshooting chart?","To diagnose and remedy common problems with the Commodore 64."
"Why is the computer waiting for my input?","The cursor signals that the Commodore 64 is waiting for your input."
"What is the significance of the READY. _ prompt?","The computer is ready to accept input."
"What is the purpose of adjusting the TV's color and tint controls?","To get the best display on the TV."
"Why is it important to adjust the TV's fine tuning knob?","To get a clear picture on the TV."
"What should I do if the picture is OK but the sound is not working?","Check the sound jack connection and select aux. input."
