question,answer
"How do I reset the C64 to its normal display?","Press the <RUN/STOP> key and then press the <RESTORE> key, holding down the <RUN/STOP> key the entire time. This will clear the screen and return everything to normal, leaving any existing programs untouched."
"What is the purpose of the <RESTORE> key on the C64?","The <RESTORE> key is used to reset the machine to its normal display, but it only functions when the <RUN/STOP> key is held down simultaneously. This is a useful sequence to remember, especially for programmers."
"What happens when I press the <RUN/STOP> and <RESTORE> keys together?","When you press the <RUN/STOP> and <RESTORE> keys together, the C64 will reset to its normal display, clearing the screen and returning everything to normal. Any existing programs will remain untouched."
"How do I completely reset the C64, as if I had turned it off and on again?","To completely reset the C64, type SYS 64759 and press <RETURN>. However, be cautious when using this command, as it will erase any programs or information currently in the computer."
"What is the difference between using the <RUN/STOP> and <RESTORE> keys versus the SYS 64759 command?","Using the <RUN/STOP> and <RESTORE> keys will reset the C64 to its normal display, leaving existing programs intact. In contrast, the SYS 64759 command will completely reset the machine, wiping out any programs or information currently in the computer."
"What is the purpose of the SYS 64759 command on the C64?","The SYS 64759 command is used to completely reset the C64, as if it had been turned off and on again. This command should be used with caution, as it will erase any programs or information currently in the computer."
"When should I use the <RUN/STOP> and <RESTORE> keys versus the SYS 64759 command?","Use the <RUN/STOP> and <RESTORE> keys when you want to reset the C64 to its normal display without losing any existing programs. Use the SYS 64759 command when you want to completely reset the machine, wiping out all programs and information."
"What happens to existing programs when I use the <RUN/STOP> and <RESTORE> keys?","Existing programs will remain untouched when you use the <RUN/STOP> and <RESTORE> keys to reset the C64 to its normal display."
"What is the risk of using the SYS 64759 command?","The risk of using the SYS 64759 command is that it will erase any programs or information currently in the computer, so use it with caution."
"Why is it important to remember the <RUN/STOP> and <RESTORE> key sequence?","The <RUN/STOP> and <RESTORE> key sequence is an important one to remember, especially for programmers, as it allows you to quickly reset the C64 to its normal display without losing any existing programs."
