question,answer
"what is the purpose of the CONT command in a C64 program?","The CONT command is used to restart the execution of a program that has been stopped by either using the <STOP> key, a STOP statement, or an END statement within the program. It allows the program to restart at the exact place from where it left off, without any changes or additions to the program."
"what happens if you try to use CONT after changing or adding lines to a program?","If you try to use CONT after changing or adding lines to a program, or even just moving the cursor, you will get a CAN'T CONTINUE ERROR. This is because CONT only works if the program is in the exact same state as when it was stopped."
"can you use CONT to restart a program that halted due to an error?","No, CONT will not work if the program halted due to an error. In this case, you will get a CAN'T CONTINUE ERROR. You will need to fix the error and then restart the program from the beginning."
"what is the difference between STOP and END statements in a C64 program?","The STOP statement and END statement both stop the execution of a program, but they can be restarted with the CONT command. However, if an END statement is reached, the program will terminate and cannot be restarted with CONT."
"can you use CONT to restart a program that was stopped using the <STOP> key?","Yes, CONT can be used to restart a program that was stopped using the <STOP> key. The program will restart at the exact place where it was stopped."
"what happens if you try to use CONT after causing an error before trying to restart the program?","If you cause an error before trying to restart the program with CONT, you will get a CAN'T CONTINUE ERROR. You will need to fix the error and then restart the program from the beginning."
"in what situations will CONT not work?","CONT will not work if you have changed or added lines to the program, or even just moved the cursor, or if the program halted due to an error, or if you caused an error before trying to restart the program."
"can you use CONT to restart a program that was stopped at an END statement?","No, CONT will not work if the program was stopped at an END statement. The END statement terminates the program and it cannot be restarted with CONT."
"what is the error message you get if you try to use CONT in an invalid situation?","If you try to use CONT in an invalid situation, such as after changing the program or causing an error, you will get a CAN'T CONTINUE ERROR."
"can you use CONT to restart a program that was stopped at a STOP statement?","Yes, CONT can be used to restart a program that was stopped at a STOP statement. The program will restart at the exact place where it was stopped."
