question,answer
"Is the printer an output device?","Yes, it is similar to the screen."
"What is the main concern when sending output to the printer?","To create a format that is easy on the eyes."
"What are the tools available for formatting output to the printer?","Reversed, double-width, capital and lower case letters, as well as dot-programmable graphics."
"Does the SPC function work the same way on the printer as it does on the screen?","Yes, it works in the same way."
"Why does the TAB function not work correctly on the printer?","Because it calculates the current position on the line based on the cursor's position on the screen, not on the paper."
"What is the purpose of the OPEN statement for the printer?","It creates the channel for communication and specifies which character set will be used."
"What are the examples of OPEN statements for the printer?","OPEN 1,4: REM UPPER CASE/GRAPHICS and OPEN 1,4,7: REM UPPER AND LOWER CASE"
"Can individual lines be printed in the opposite character set when working with one character set?","Yes, they can."
"What is the character that switches the characters to the upper and lower case set when in upper case with graphics?","CHR$(17)"
"What is the character that allows upper case and graphics characters to be printed when in upper and lower case?","CHR$(145)"
"What are the special functions in the printer controlled through character codes?","All these codes are simply printed just like any other character."
"What is the purpose of the CHR$ CODE 10?","Line feed"
"What is the purpose of the CHR$ CODE 13?","RETURN (automatic line feed on CBM printers)"
"What is the purpose of the CHR$ CODE 14?","Begin double-width character mode"
"What is the purpose of the CHR$ CODE 15?","End double-width character mode"
"What is the purpose of the CHR$ CODE 18?","Begin reverse character mode"
"What is the purpose of the CHR$ CODE 146?","End reverse character mode"
"What is the purpose of the CHR$ CODE 17?","Switch to upper/lower case character set"
"What is the purpose of the CHR$ CODE 145?","Switch to upper case/graphics character set"
"What is the purpose of the CHR$ CODE 16?","Tab to position in next 2 characters"
"What is the purpose of the CHR$ CODE 27?","Move to specified dot position"
"What is the purpose of the CHR$ CODE 8?","Begin dot-programmable graphic mode"
"What is the purpose of the CHR$ CODE 26?","Repeat graphics data"
"Where can you find more information on using the command codes?","In your Commodore printer's manual"
