question,answer
"Is the KERNAL a jump table?","Yes, it is a collection of JMP instructions to many operating system routines."
"What is the purpose of the KERNAL?","To provide easy access to the operating system and speed machine language programming."
"What must you do before calling a KERNAL routine?","Make all the preparations that the routine demands."
"What happens if a KERNAL routine expects you to put a number in the accumulator?","That number must be there, otherwise your routines have little chance of working as expected."
"What instruction is used to call a KERNAL routine?","The JSR instruction."
"What happens when a KERNAL routine has finished its task?","Control is returned to your program at the instruction after the JSR."
"What should you do if a KERNAL routine returns an error code?","Handle it properly, otherwise your program might 'bomb'."
"What are the three simple steps to using the KERNAL?","Set up, call the routine, and error handling."
"What is the purpose of the COMMUNICATION REGISTERS?","To pass parameters to and from the KERNAL routines."
"What is the purpose of the PREPARATORY ROUTINES?","To set up data before the KERNAL routine can operate."
"What happens if you ignore an error return from a KERNAL routine?","The rest of your program might 'bomb'."
"What is the purpose of the STACK REQUIREMENTS?","To indicate the actual number of stack bytes used by the KERNAL routine."
"What is the purpose of the REGISTERS AFFECTED?","To list all the registers used by the KERNAL routine."
"What is the purpose of the DESCRIPTION?","To provide a short tutorial on the function of the KERNAL routine."
"What is the purpose of the USER CALLABLE KERNAL ROUTINES?","To provide a list of available KERNAL routines."
"What is the purpose of the SCNKEY routine?","To scan the keyboard."
"What is the purpose of the SCREEN routine?","To return the X,Y organization of the screen."
"What is the purpose of the SECOND routine?","To send the secondary address after LISTEN."
"What is the purpose of the SETLFS routine?","To set the logical, first, and second addresses."
"What is the purpose of the SETMSG routine?","To control KERNAL messages."
"What is the purpose of the SETNAM routine?","To set the file name."
"What is the purpose of the SETTIM routine?","To set the real time clock."
"What is the purpose of the SETTMO routine?","To set the timeout on the serial bus."
"What is the purpose of the STOP routine?","To scan the stop key."
"What is the purpose of the TALK routine?","To command the serial bus device to TALK."
"What is the purpose of the TKSA routine?","To send the secondary address after TALK."
"What is the purpose of the UDTIM routine?","To increment the real time clock."
"What is the purpose of the UNLSN routine?","To command the serial bus to UNLISTEN."
"What is the purpose of the UNTLK routine?","To command the serial bus to UNTALK."
"What is the purpose of the VECTOR routine?","To read or set vectored I/O."
