question,answer
"Scan the Commodore 64 keyboard for pressed keys.","This routine scans the Commodore 64 keyboard and checks for pressed keys."
"What is the purpose of the SCNKEY function?","Scan the keyboard"
"What is the call address of the SCNKEY function?","$FF9F (hex) 65439 (decimal)"
"What is the purpose of the IOINIT preparatory routine?","Preparatory routines: IOINIT"
"What registers are affected by the SCNKEY function?","Registers affected: A, X, Y"
"What is the stack requirement for the SCNKEY function?","Stack requirements: 5"
"What happens if a key is down when the SCNKEY function is called?","If a key is down, its ASCII value is placed in the keyboard queue"
"What is the purpose of the interrupt handler in the SCNKEY function?","This routine is called only if the normal IRQ interrupt is bypassed"
"What is the purpose of the GETIN and CHROUT routines in the SCNKEY function?","GETIN: GET CHARACTER, CHROUT: PRINT IT"
"What is the return value of the SCNKEY function?","None"
