question,answer
"By what method can machine language programs be added to a BASIC program?","DATA STATEMENTS"
"How many methods are there to add machine language programs to a BASIC program?","3"
"What is the easiest method to add machine language routines?","DATA STATEMENTS"
"What is the drawback of using DATA STATEMENTS method?","taking up more memory space"
"What is the advantage of using DATA STATEMENTS method?","fairly easy to debug"
"What is the purpose of POKEing values into memory?","to add machine language routines"
"What is the example of using DATA STATEMENTS method?","10 RESTORE:FORX=1T09:READA:POKE12*4096+X,A:NEXT"
"What is the drawback of using DATA STATEMENTS method?","the wait while the program is POKED in"
"What is the best use of DATA STATEMENTS method?","for smaller routines"
"What is the alternative to using DATA STATEMENTS method?","special methods are needed to save the two parts of the program"
