question,answer
"Character display mode fetches what from the VIDEO MATRIX area of memory?","Character pointers"
"What is the purpose of the 4-bit COLOR NYBBLE associated with each video matrix location?","Defines one of sixteen colors for each character"
"What is the width of the VIDEO MATRIX memory?","12 bits"
"What is the range of the 8-bit character pointer?","0-255"
"What is the purpose of the 3-bit raster counter (RC2-RC0) in the character base address?","Selects one of the eight character bytes"
"What is the purpose of the 4-bit color nybble in the character display mode?","Defines the foreground color"
"What is the purpose of the 8-bit character pointer in the character display mode?","Selects a particular character"
"What is the range of the 3-bit raster counter (RC2-RC0) in the character base address?","0-7"
"What is the purpose of the 4 MSB of the video matrix address?","Defines the location of the video matrix within memory"
"What is the purpose of the internal counter (VC9-VC0) in the video matrix address?","Steps through the 1000 character locations"
"What is the purpose of the 14 address outputs of the 6566/6567?","Provides additional system memory decodes"
"What is the purpose of the 8-bit character pointer in the character display mode?","Selects a particular character"
"What is the range of the 4-bit color nybble in the character display mode?","0-15"
"What is the purpose of the 3 most significant bits (MSB) of the character base address?","Defines the location of the character base"
"What is the purpose of the 8*8 dot matrix in the character base?","Stores character definitions"
"What is the purpose of the 8 sequential bytes from the character base in the standard character mode?","Displays directly on the 8 lines in each character region"
"What is the purpose of the background #0 color in the standard character mode?","Displays when a '0' bit is present"
"What is the purpose of the color selected by the 4-bit color nybble in the standard character mode?","Displays when a '1' bit is present"
"What is the purpose of the 4-bit color nybble in the standard character mode?","Defines the foreground color"
"What is the purpose of the 4-bit color nybble in the character display mode?","Defines the foreground color"
"What is the purpose of the 8-bit character pointer in the character display mode?","Selects a particular character"
"What is the purpose of the 3-bit raster counter (RC2-RC0) in the character base address?","Selects one of the eight character bytes"
"What is the purpose of the 4 MSB of the character base address?","Defines the location of the character base"
"What is the purpose of the 4-bit color nybble in the standard character mode?","Defines the foreground color"
"What is the purpose of the 8-bit character pointer in the character display mode?","Selects a particular character"
"What is the purpose of the 4-bit color nybble in the character display mode?","Defines the foreground color"
"What is the purpose of the 4-bit color nybble in the standard character mode?","Defines the foreground color"
