question,answer
"How do you switch a sprite into multi-color mode?","To switch a sprite into multi-color mode you must turn ON the VIC-II control register at location 53276 ($D01C)."
"What is the location of the VIC-II control register?","53276 ($D01C)"
"What is the POKE command to switch a sprite into multi-color mode?","POKE 53276,PEEK(53276)OR(2^SN)"
"What is the purpose of the POKE command in multi-color mode?","To switch a sprite into multi-color mode"
"What is the condition to switch a sprite out of multi-color mode?","To turn OFF the VIC-II control register at location 53276 ($D01C)"
"What is the POKE command to switch a sprite out of multi-color mode?","POKE 53276,PEEK(53276)AND(255-2^SN)"
"What is the condition to switch a sprite into multi-color mode?","To turn ON the VIC-II control register at location 53276 ($D01C)"
"What is the purpose of the POKE command in multi-color mode?","To switch a sprite into multi-color mode"
"What is the purpose of the POKE command in multi-color mode?","To switch a sprite into multi-color mode"
"What is the condition to switch a sprite out of multi-color mode?","To turn OFF the VIC-II control register at location 53276 ($D01C)"
"What is the purpose of the POKE command in multi-color mode?","To switch a sprite into multi-color mode"
