question,answer
"Is the BEQ instruction used for branching?","Yes, it is used for branching."
"What is the purpose of the BEQ instruction?","The purpose of the BEQ instruction is to branch on the result being zero."
"What is the format of the BEQ instruction?","The format of the BEQ instruction is BEQ Branch on result zero."
"What is the addressing mode of the BEQ instruction?","The addressing mode of the BEQ instruction is Relative."
"What is the assembly language form of the BEQ instruction?","The assembly language form of the BEQ instruction is BEQ Oper."
"What is the OP CODE of the BEQ instruction?","The OP CODE of the BEQ instruction is F0."
"How many bytes does the BEQ instruction occupy?","The BEQ instruction occupies 2 bytes."
"How many cycles does the BEQ instruction take?","The BEQ instruction takes 2 cycles."
"What happens if the branch occurs to the same page?","If the branch occurs to the same page, add 1 to the cycle count."
"What happens if the branch occurs to the next page?","If the branch occurs to the next page, add 2 to the cycle count."
