question,answer
"Can computers calculate?","Computers have three basic abilities: they can calculate, make decisions, and communicate. Calculation is probably the easiest to program."
"What is the easiest ability to program in computers?","Calculation is probably the easiest to program."
"What are the basic abilities of computers?","Computers have three basic abilities: they can calculate, make decisions, and communicate."
"What is the most complex ability in computers?","Communication is the most complex, because it involves the least exacting set of rules."
"What is the rule for communication in computers?","The only real rule is this: whatever sends information must present the information so that it can be understood by the receiver."
"Can computers make decisions?","Decision making is not too difficult, since the rules of logic are relatively few, even if you don't know them too well yet."
"What is the easiest ability to understand in computers?","Calculation is probably the easiest to program."
"What is the most flexible ability in computers?","The rules allow enough flexibility to communicate virtually anything, and in many possible ways."
"Can computers communicate?","Computers have three basic abilities: they can calculate, make decisions, and communicate."
"What is the most difficult ability to program in computers?","Communication is the most complex, because it involves the least exacting set of rules."
